Id_AFAD,Year,Month,Day,Hour,Min,Sec,Ev_Lat,Ev_Lon,Ev_Depth,Ml,StdMl,Rms,Erh,Erz,Gap,Np,Ns,Ntot,CovX,CovY,CovZ,CovT
553795,2023,2,24,19,53,2.95,36.2597,36.1152,7.35,3.38,0.23,0.26,0.6,0.3,122,16,13,29,0.2,0.1,0.1,0.3
553806,2023,2,24,20,25,28.02,38.2323,38.6665,3.24,4.81,0.18,0.18,1.1,1.6,84,15,11,26,0.5,0.7,2.5,2.7
553807,2023,2,24,20,37,6.42,38.0438,37.1243,12.72,4,0.22,0.33,1.3,1.7,54,20,10,30,1.1,0.7,3,3.3
553825,2023,2,24,21,12,52.63,38.1127,36.6128,13.48,2.7,0.16,0.24,0.6,0.7,70,17,15,32,0.2,0.2,0.5,0.6
553837,2023,2,24,21,23,23.35,37.5193,37.1045,11.5,2.88,0.18,0.2,0.8,0.5,64,18,19,37,0.2,0.4,0.2,0.5
553855,2023,2,24,21,57,45.97,38.0762,37.4098,18.13,3.62,0.15,0.32,1.2,3.9,79,18,10,28,0.7,0.7,14.8,14.9
553853,2023,2,24,21,57,46.07,38.0663,37.4008,19.05,3.5,0.23,0.26,1,1.7,79,18,10,28,0.5,0.5,3,3.1
553863,2023,2,24,22,12,35.79,37.809,36.4877,31.89,2.52,0.28,0.26,2.1,5,91,12,8,20,2.5,1.8,24.8,25
553867,2023,2,24,22,29,19.81,37.3928,37.0965,6.75,2.28,0.29,0.19,1.1,0.4,114,11,13,24,0.5,0.6,0.1,0.8
553862,2023,2,24,22,31,10.76,38.0255,37.4553,17.44,3.74,0.21,0.25,1.4,2.1,83,19,12,31,0.7,1.3,4.3,4.5
553882,2023,2,24,22,47,20.81,37.5335,37.1788,11.01,2.38,0.15,0.19,0.9,1.1,77,15,16,31,0.3,0.5,1.1,1.3
553899,2023,2,24,23,35,41.96,38.079,36.6338,8.49,2.7,0.14,0.23,0.7,1.1,59,16,18,34,0.3,0.3,1.2,1.3
553903,2023,2,24,23,40,37.05,37.854,36.6047,19.02,2.9,0.27,0.3,1.9,0.7,113,16,9,25,2.7,1.1,0.5,3
553901,2023,2,24,23,40,37.2,37.8638,36.6207,9.55,2.99,0.17,0.22,1,0.9,57,24,13,37,0.6,0.4,0.8,1.1
553908,2023,2,24,23,45,39.64,37.4267,37.1603,13.88,2.2,0.19,0.19,1.1,0.9,78,12,15,27,0.8,0.4,0.7,1.1
553910,2023,2,24,23,51,18.12,37.868,36.6613,12.69,3.09,0.17,0.19,1,0.5,59,21,17,38,0.5,0.4,0.2,0.7
553911,2023,2,24,23,56,23.63,36.7982,36.1348,7.52,3.29,0.27,0.38,1.9,2.3,57,18,15,33,1.7,1.9,5.5,6
553921,2023,2,25,0,28,9.98,38.9997,41.0588,11.85,4.48,0.29,0.26,1.2,0.8,68,18,14,32,0.6,0.7,0.6,1.1
553973,2023,2,25,0,45,16.51,39.0082,41.041,9.23,2.78,0.19,0.24,1,0.7,109,13,11,24,0.5,0.4,0.6,0.9
553958,2023,2,25,0,50,29.11,37.9763,36.4937,8.46,3.3,0.19,0.27,0.9,1,60,22,17,39,0.3,0.4,0.9,1
553960,2023,2,25,0,50,50.3,38.214,38.6972,7.22,3.79,0.24,0.16,1.2,1.7,101,13,5,18,0.9,0.6,2.8,3
553935,2023,2,25,1,2,35.59,37.6163,37.3402,13.9,2.42,0.17,0.25,1,1,88,15,10,25,0.5,0.4,1.1,1.3
553939,2023,2,25,1,7,9.08,38.138,37.017,8.83,2.88,0.19,0.31,0.9,1.1,77,17,10,27,0.5,0.3,1.3,1.4
553933,2023,2,25,1,12,20.21,36.1262,35.914,14,4.22,0.27,0.31,1.5,2.1,164,16,10,26,1.8,0.3,4.2,4.6
553954,2023,2,25,1,17,3.01,36.0798,35.9122,17.69,3.07,0.27,0.55,1.7,2.3,207,11,11,22,1.6,1.3,5.5,5.9
553952,2023,2,25,1,19,5.51,37.556,37.0448,13.63,2.91,0.41,0.37,0.9,0.5,108,15,11,26,0.2,0.6,0.3,0.7
553968,2023,2,25,1,36,59.7,37.9468,37.8653,7.99,2.59,0.19,0.34,1.3,4.3,117,8,11,19,0.7,1,18.2,18.3
553970,2023,2,25,1,36,59.7,37.9468,37.8653,7.99,2.59,0.19,0.33,1.4,4.3,117,8,11,19,0.7,1.1,18.2,18.3
553979,2023,2,25,1,49,56.49,37.4997,37.1962,11.01,2.66,0.14,0.23,0.9,1.1,80,16,16,32,0.4,0.5,1.2,1.3
553989,2023,2,25,2,5,49.58,38.3742,37.7642,20.46,3.04,0.17,0.2,1.2,0.9,66,11,9,20,0.8,0.7,0.8,1.3
555296,2023,2,25,2,14,20.75,37.6825,35.42,12.79,3,0.2,0.37,1,0.9,44,21,13,34,0.3,0.8,0.8,1.2
554002,2023,2,25,2,39,20.87,37.4322,37.1638,11.06,2.95,0.18,0.3,1.1,0.7,78,15,16,31,0.5,0.7,0.5,1
554003,2023,2,25,2,44,10.82,38.0495,37.6345,10.93,2.71,0.23,0.28,1.1,1.7,80,18,15,33,0.6,0.5,2.8,3
555327,2023,2,25,2,47,37.83,36.039,36.0573,4.06,2.89,0.12,0.18,1,0.5,162,9,8,17,0.7,0.4,0.3,0.8
554016,2023,2,25,2,47,37.84,36.039,36.0573,3.86,2.89,0.12,0.16,0.9,0.5,162,9,7,16,0.4,0.4,0.3,0.6
554026,2023,2,25,3,19,43,37.3338,36.8317,4.03,2.95,0.36,0.21,0.8,1.7,92,12,11,23,0.3,0.3,2.9,3
554022,2023,2,25,3,19,42.9,37.3395,36.8177,6.95,3.08,0.19,0.31,1,1.5,41,23,19,42,0.5,0.4,2.2,2.3
554033,2023,2,25,3,38,42.48,37.2973,36.7822,7.94,3.6,0.14,0.31,1,0.8,45,25,19,44,0.5,0.5,0.6,1
554044,2023,2,25,3,55,23.56,37.8905,36.6543,15.41,2.53,0.2,0.32,1,1.4,58,11,13,24,0.5,0.4,1.9,2
554078,2023,2,25,4,51,36.96,38.2127,38.681,6.36,3.4,0.11,0.3,0.9,1.2,88,10,7,17,0.3,0.4,1.4,1.5
554072,2023,2,25,5,4,6.21,37.5475,37.2283,12.69,2.78,0.17,0.16,0.9,0.6,82,16,15,31,0.4,0.4,0.4,0.7
554081,2023,2,25,5,25,28.57,37.8752,36.6913,7.97,2.9,0.22,0.22,1.1,1.4,116,11,13,24,0.6,0.6,2.1,2.2
562805,2023,2,25,6,3,49.69,38.1437,37.9062,7.97,3.41,0.24,0.27,1.4,3.8,163,11,7,18,1.1,0.9,14.3,14.4
554100,2023,2,25,6,23,4.8,38.1113,36.8272,7.97,3.41,0.19,0.28,0.8,1,55,19,18,37,0.4,0.2,1,1.1
554109,2023,2,25,6,28,5,38.0072,37.9705,11.38,3.11,0.19,0.28,2.2,4.5,114,11,8,19,0.8,4,20,20.5
554113,2023,2,25,7,23,24.6,37.9777,36.3112,7.79,3.61,0.22,0.23,0.8,1.1,68,23,21,44,0.3,0.3,1.3,1.3
554112,2023,2,25,7,28,17.81,38.0058,37.5792,6.36,3.56,0.2,0.27,1,1.2,81,20,15,35,0.4,0.5,1.4,1.5
554122,2023,2,25,8,3,33.46,38.1745,37.8753,35.55,3.28,0.23,0.84,2,3.1,104,11,7,18,1.7,2.4,9.7,10.1
554135,2023,2,25,8,25,47.54,38.0002,36.5805,8.04,3.56,0.16,0.27,1,1.7,50,21,8,29,0.6,0.3,3,3
554142,2023,2,25,8,57,38.13,36.122,36.0767,5.96,3.23,0.18,0.49,2.1,1.9,144,10,9,19,3.1,1.4,3.8,5.1
554140,2023,2,25,8,58,40.29,38.4642,37.442,17.44,4.33,0.22,0.44,0.9,0.8,78,17,12,29,0.4,0.4,0.6,0.8
554144,2023,2,25,9,4,36.25,37.9145,36.4368,11.63,3.04,0.14,0.27,1,1.1,51,19,13,32,0.6,0.4,1.3,1.5
554145,2023,2,25,9,21,14.63,38.3082,37.6232,22.22,3.05,0.19,0.21,1.6,2.8,80,8,7,15,1.1,1.4,7.7,7.9
554160,2023,2,25,10,10,14.81,37.4407,36.8465,6.16,2.7,0.18,0.36,1.1,1.6,65,16,17,33,0.9,0.4,2.6,2.7
554159,2023,2,25,10,48,18.2,38.2013,38.699,5.96,3.34,0.16,0.33,1.4,1.4,87,10,8,18,1,1,2,2.4
554164,2023,2,25,11,1,26.61,36.7995,36.4598,11.8,3.06,0.14,0.44,0.8,0.7,56,17,14,31,0.3,0.3,0.5,0.6
554168,2023,2,25,11,26,44.06,37.1398,36.6968,5.07,2.65,0.11,0.2,1,0.9,57,13,13,26,0.4,0.5,0.8,1
554171,2023,2,25,11,45,53.7,37.033,36.6612,9.67,2.56,0.15,0.33,2,1.1,111,8,12,20,2.5,1.5,1.1,3.1
554175,2023,2,25,11,48,14.71,37.3198,36.807,12.69,2.56,0.2,0.22,0.9,0.5,74,13,13,26,0.4,0.5,0.3,0.7
555656,2023,2,25,11,52,47.11,37.9497,36.2722,9.52,2.94,0.13,0.24,1,0.7,62,13,10,23,0.4,0.7,0.5,0.9
554177,2023,2,25,11,58,28.57,37.7808,36.5018,19.02,3.51,0.2,0.29,1.1,0.7,53,19,13,32,0.5,0.8,0.5,1
554182,2023,2,25,12,41,12.83,38.0593,37.066,3.98,4.88,0.13,0.31,0.7,0.7,51,23,23,46,0.3,0.2,0.5,0.6
554191,2023,2,25,12,57,46.92,38.0283,36.4353,12.69,3.03,0.16,0.32,0.9,0.4,41,19,19,38,0.5,0.3,0.2,0.7
554205,2023,2,25,13,44,58.96,37.9088,36.2598,3.41,3.15,0.14,0.35,0.9,1.2,63,17,14,31,0.6,0.3,1.4,1.5
554199,2023,2,25,13,44,58.96,37.9088,36.2598,3.41,3.15,0.14,0.34,0.8,0.7,63,17,14,31,0.4,0.2,0.5,0.7
554207,2023,2,25,13,44,58.93,37.9102,36.258,3.24,3.15,0.14,0.4,1,1,63,17,14,31,0.6,0.3,1,1.2
554210,2023,2,25,14,35,21.94,38.2098,38.6775,6.36,3.86,0.13,0.22,1.1,1.7,89,11,6,17,0.7,0.6,2.9,3.1
554222,2023,2,25,14,48,43.86,38.0733,36.4922,9.33,2.69,0.15,0.18,0.8,0.6,73,12,12,24,0.4,0.3,0.3,0.6
554214,2023,2,25,14,51,50.18,36.7602,36.4177,12.79,3.65,0.19,0.35,1.2,2.2,63,23,16,39,0.8,0.5,4.8,4.9
554226,2023,2,25,15,10,55.83,38.0312,37.2855,6.36,2.91,0.23,0.35,1.3,1.5,104,14,12,26,0.9,0.7,2.1,2.4
554228,2023,2,25,15,30,30.99,38.1605,36.7052,9.23,4.17,0.16,0.4,1,1.1,61,25,23,48,0.5,0.4,1.2,1.4
554239,2023,2,25,15,45,56.06,37.9075,36.4173,4.58,3.06,0.14,0.22,0.7,1,77,19,12,31,0.4,0.1,1,1.1
554252,2023,2,25,16,16,44.29,36.226,35.9857,15.86,3.22,0.25,0.19,1.1,0.6,166,13,11,24,0.6,0.6,0.4,0.9
554253,2023,2,25,16,18,38.83,38.7228,35.3235,9.52,2.84,0.16,0.26,1.1,2.2,61,14,12,26,0.7,0.5,4.9,5
554262,2023,2,25,16,30,40.05,38.2323,39.0248,6.26,2.89,0.18,0.48,1.2,1.4,75,11,11,22,0.6,0.8,1.9,2.2
554259,2023,2,25,16,34,14.29,38.0283,36.4353,9.48,3.29,0.1,0.19,1,0.3,41,23,11,34,0.5,0.5,0.1,0.7
554260,2023,2,25,16,39,50.55,38.027,37.3935,4.8,2.93,0.23,0.24,1,1.9,119,14,12,26,0.4,0.6,3.7,3.8
582558,2023,2,25,16,40,32.96,38.169,36.652,12.69,3.08,0.16,0.22,0.8,0.6,65,22,15,37,0.3,0.3,0.3,0.5
554261,2023,2,25,16,41,11.22,38.7228,35.3342,14.72,3.15,0.1,0.43,1.2,1.4,61,13,14,27,1,0.5,1.9,2.2
554271,2023,2,25,17,7,2.31,37.674,37.2612,11.9,2.75,0.25,0.33,1.4,0.8,97,11,13,24,0.6,1.3,0.7,1.6
554266,2023,2,25,17,8,59.45,38.5472,39.5758,10.61,2.93,0.24,0.33,2.1,2.7,119,9,8,17,1.8,2.6,7.2,7.9
554283,2023,2,25,17,19,9.03,37.272,37.0252,5.57,3.02,0.19,0.29,0.9,0.9,74,14,13,27,0.3,0.5,0.8,0.9
554280,2023,2,25,17,24,4.8,37.5067,37.1098,6.93,3.04,0.22,0.25,1,0.3,64,19,19,38,0.5,0.5,0.1,0.7
554287,2023,2,25,17,36,31.91,37.3732,36.8637,6.01,2.78,0.2,0.25,0.9,1.2,64,18,20,38,0.4,0.4,1.4,1.5
554289,2023,2,25,17,42,25.17,37.369,36.8865,6.48,2.41,0.2,0.24,1.2,1.6,78,15,15,30,0.8,0.8,2.7,2.9
554297,2023,2,25,18,11,23.03,37.5573,37.0748,22.86,2.81,0.28,0.23,2.3,0.9,141,12,11,23,1.7,3.7,0.9,4.2
554307,2023,2,25,18,40,40.12,39.0967,41.3355,37.01,3.04,0.36,0.45,1.6,3.1,73,12,11,23,1.4,1,9.4,9.6
554311,2023,2,25,18,47,25.69,38.0917,36.6038,15.24,2.87,0.15,0.46,1.4,2.4,67,19,18,37,1.7,0.4,5.9,6.1
554313,2023,2,25,18,54,17.45,36.2963,36.1467,2,3.03,0.16,0.69,1.7,1.3,109,12,14,26,1.7,1.1,1.6,2.6
554335,2023,2,25,19,29,18.55,37.7865,36.3922,7.94,2.7,0.36,0.28,1,1.2,98,15,13,28,0.4,0.7,1.4,1.6
554334,2023,2,25,19,29,18.62,37.7753,36.3887,11.11,2.76,0.17,0.4,1.2,0.7,52,16,15,31,0.6,0.8,0.5,1.1
554348,2023,2,25,19,48,6.92,36.9487,36.5237,16.01,2.87,0.19,0.43,1.3,1.3,58,18,16,34,0.9,0.9,1.6,2
554350,2023,2,25,19,51,37.06,37.8625,36.6437,8.93,3.03,0.18,0.31,1,1.4,96,18,11,29,0.5,0.5,2.1,2.2
554346,2023,2,25,20,4,21.08,37.6572,35.5297,6.36,2.98,0.17,0.4,1.1,1.4,101,19,17,36,0.4,0.8,2,2.2
554349,2023,2,25,20,8,43.3,37.8048,36.3975,4.26,2.76,0.43,0.19,0.6,0.9,100,12,15,27,0.2,0.2,0.8,0.9
554360,2023,2,25,20,25,4.37,38.1015,37.683,12.74,3.02,0.2,0.35,2.1,2.8,82,16,9,25,2.6,1.9,7.7,8.4
554364,2023,2,25,20,33,51.77,37.5082,37.1998,9.18,2.81,0.15,0.18,0.6,0.8,81,18,19,37,0.2,0.2,0.6,0.7
554370,2023,2,25,20,46,42.59,38.1393,37.0188,5.99,2.79,0.18,0.51,1,1.6,78,17,14,31,0.7,0.3,2.5,2.6
554371,2023,2,25,20,49,21.37,37.3352,37.0485,4.3,2.58,0.16,0.23,1.4,0.9,63,17,16,33,0.7,1.1,0.8,1.6
555804,2023,2,25,20,56,53.43,37.802,36.302,11.13,2.63,0.18,0.27,1.1,0.8,64,12,11,23,0.6,0.5,0.6,1
554374,2023,2,25,20,56,53.43,37.802,36.302,11.13,2.62,0.18,0.27,1.1,0.8,64,12,11,23,0.6,0.5,0.6,1
554385,2023,2,25,21,0,11.57,39.1065,41.3193,22.64,3.17,0.32,0.24,1.3,1.6,99,12,7,19,1,0.7,2.6,2.9
554378,2023,2,25,21,5,18.63,37.9243,36.2935,12.64,2.7,0.19,0.26,1.1,1.6,66,15,9,24,0.6,0.6,2.5,2.6
554387,2023,2,25,21,17,56.11,37.989,36.467,7.05,3.38,0.13,0.27,1.2,0.6,63,21,13,34,0.8,0.5,0.4,1.1
554388,2023,2,25,21,22,18.7,38.1098,36.595,5.91,3.48,0.18,0.31,0.9,1.9,46,24,19,43,0.4,0.3,3.8,3.8
554400,2023,2,25,21,38,51.5,38.0762,37.4133,8.49,2.7,0.12,0.33,1.6,2.7,80,18,10,28,1.3,1.4,7.2,7.4
554417,2023,2,25,22,38,57.09,37.1455,36.8977,12.69,3.09,0.17,0.31,1.1,0.5,74,23,15,38,0.7,0.4,0.2,0.8
554421,2023,2,25,22,46,41.87,37.5532,37.2602,6.7,2.84,0.24,0.28,1.4,1.6,85,15,17,32,0.8,1.2,2.6,3
554426,2023,2,25,22,58,37.13,38.093,36.6445,9.52,3.51,0.23,0.31,0.8,0.9,53,26,22,48,0.3,0.3,0.8,0.9
554434,2023,2,25,23,18,32.16,37.2172,36.9138,9.85,2.87,0.19,0.36,0.8,0.8,62,21,17,38,0.4,0.2,0.6,0.8
554445,2023,2,25,23,39,16.48,38.0973,38.4457,13.63,2.78,0.25,0.27,2.9,4.7,125,8,5,13,4.9,3.3,22.1,22.9
554436,2023,2,25,23,46,47.16,38.2898,37.3197,13.68,3.64,0.18,0.27,1,1.1,71,21,15,36,0.6,0.4,1.3,1.5
554474,2023,2,25,23,55,57.77,37.2452,36.9563,9.15,2.14,0.26,0.18,0.7,1.2,57,13,17,30,0.2,0.4,1.5,1.6
554439,2023,2,26,0,8,0.81,36.822,36.5443,11.6,2.19,0.22,0.29,1.4,1,71,12,14,26,1.2,0.7,0.9,1.7
554442,2023,2,26,0,11,39.73,36.3018,36.2728,6.36,2.55,0.23,0.34,2.6,1.7,99,13,11,24,5,2,3.1,6.2
554447,2023,2,26,0,18,6.62,37.8652,36.6188,12.69,3.08,0.2,0.35,1.4,0.9,57,24,18,42,1.2,0.8,0.8,1.7
554454,2023,2,26,0,24,7.41,36.7743,36.4352,12.64,2.62,0.21,0.32,1,0.4,68,17,14,31,0.5,0.5,0.2,0.7
554457,2023,2,26,0,27,35.87,37.8667,36.3198,8.91,2.98,0.21,0.3,1,0.6,39,23,16,39,0.6,0.5,0.3,0.8
563662,2023,2,26,0,29,27.29,37.944,36.297,11.85,2.34,0.47,0.2,0.6,0.8,66,14,14,28,0.2,0.2,0.6,0.6
554459,2023,2,26,0,36,10.97,37.8652,36.6258,9.52,3.1,0.21,0.28,1.1,1.3,57,24,18,42,0.8,0.5,1.6,1.9
554465,2023,2,26,0,55,37.59,37.9833,36.3608,6.36,2.77,0.17,0.2,1.5,1.3,64,20,17,37,0.8,1.3,1.8,2.4
554486,2023,2,26,1,6,4.59,37.4772,37.1748,10.32,2.15,0.22,0.17,0.7,0.4,78,15,15,30,0.2,0.3,0.2,0.4
554482,2023,2,26,1,16,47.01,37.3395,37.0292,6.36,3.4,0.13,0.28,1,0.8,56,23,17,40,0.3,0.6,0.7,1
554493,2023,2,26,1,23,25.84,37.2157,36.9157,9.23,2.07,0.22,0.45,1.1,1.8,62,14,15,29,0.7,0.5,3.2,3.3
554488,2023,2,26,1,25,17.85,38.0395,36.6975,13.24,2.6,0.15,0.33,0.9,2.9,56,17,18,35,0.4,0.4,8.2,8.2
554499,2023,2,26,1,36,37.19,37.345,37.0328,7.5,2.95,0.15,0.28,0.6,0.4,52,21,19,40,0.2,0.1,0.2,0.3
554501,2023,2,26,1,37,56.73,37.9748,36.3325,11.11,3.17,0.14,0.25,1.1,0.8,61,25,18,43,0.5,0.7,0.7,1.1
554516,2023,2,26,2,24,51.48,38.034,36.6125,3.98,2.64,0.14,0.39,1.2,1.1,50,19,15,34,0.7,0.6,1.2,1.6
554500,2023,2,26,2,26,32.03,36.1893,35.9717,30.26,4.54,0.35,0.49,1.5,0.8,143,13,8,21,0.5,1.8,0.7,2
554528,2023,2,26,2,50,54.22,38.0368,37.3032,12.69,2.91,0.15,0.42,1.1,2,64,19,16,35,0.8,0.5,4.2,4.3
554531,2023,2,26,2,58,2.63,37.4575,37.1393,7.89,2.38,0.19,0.23,1.2,0.4,121,13,11,24,0.4,1.1,0.2,1.2
554533,2023,2,26,3,0,48.25,37.1792,36.69,6.31,2.33,0.22,0.44,1.2,1.4,53,17,19,36,0.7,0.7,2.1,2.3
554526,2023,2,26,3,1,56.59,37.8005,36.3003,5.02,2.89,0.19,0.24,0.7,1.7,80,18,17,35,0.2,0.3,3,3
554538,2023,2,26,3,6,47.27,38.055,37.0395,24.99,2.81,0.17,0.56,1.5,2.7,78,13,11,24,1.8,0.6,7.5,7.7
554549,2023,2,26,3,11,29.29,37.8667,36.6595,15.24,3.03,0.18,0.22,1,0.4,59,22,14,36,0.5,0.5,0.1,0.7
554542,2023,2,26,3,23,41.04,38.048,36.5807,12.44,2.46,0.27,0.2,1.1,1.1,80,13,12,25,0.4,0.8,1.2,1.5
554543,2023,2,26,3,26,51.68,38.0537,36.5877,11.55,3.38,0.16,0.3,0.8,1.5,48,26,19,45,0.3,0.4,2.2,2.3
554552,2023,2,26,3,32,48.28,38.1817,38.1188,7.4,2.47,0.11,0.24,1.4,2.5,137,8,7,15,1,1.1,6.1,6.3
554560,2023,2,26,3,48,8.38,37.1567,36.9398,5.96,2.27,0.18,0.23,1.6,2.5,77,13,13,26,1.6,0.8,6.5,6.7
554550,2023,2,26,3,54,6.09,37.6487,35.551,12.69,2.51,0.22,0.66,1.2,0.8,102,13,12,25,0.6,0.8,0.6,1.2
554569,2023,2,26,3,56,24.48,36.1965,36.0153,1.68,2.62,0.12,0.28,2.2,1.7,161,9,8,17,2.8,2.2,3,4.7
554566,2023,2,26,3,57,45.26,37.5123,37.2015,8.81,2.61,0.2,0.21,0.8,0.8,81,18,17,35,0.3,0.3,0.7,0.8
554551,2023,2,26,3,58,53.52,36.2555,36.0608,10.24,3.48,0.24,0.19,1.5,2.2,138,16,10,26,2,0.4,5,5.4
554559,2023,2,26,4,3,23.43,38.0242,36.3768,5.74,2.64,0.19,0.16,1,0.4,75,11,12,23,0.5,0.5,0.2,0.8
554576,2023,2,26,4,26,45.6,36.0698,35.949,5.99,2.81,0.12,0.16,1.1,1.7,190,9,7,16,0.7,0.4,2.9,3.1
554586,2023,2,26,4,30,33.92,39.0462,41.1835,17.71,2.89,0.23,0.32,1.1,1,49,16,13,29,0.6,0.7,1,1.4
554582,2023,2,26,4,37,39.69,38.0593,37.0307,7.84,3.92,0.25,0.22,1.6,1.2,132,16,8,24,2.1,0.6,1.5,2.6
554573,2023,2,26,4,37,39.42,38.0677,37.052,7.99,4.1,0.21,0.32,1,1.4,52,22,17,39,0.7,0.2,2,2.2
554584,2023,2,26,4,42,55.33,37.5335,37.2247,16.45,2.51,0.17,0.16,0.9,0.8,82,13,15,28,0.5,0.4,0.6,0.9
555829,2023,2,26,4,42,56.13,37.5053,37.1822,13.63,2.44,0.18,0.15,1.5,1.1,78,8,12,20,1.2,1.2,1.2,2.1
554588,2023,2,26,4,47,3.85,37.9383,36.297,9.97,2.52,0.41,0.19,0.7,1.1,74,10,10,20,0.2,0.3,1.2,1.3
555836,2023,2,26,4,47,31.43,36.1388,35.8912,17.84,3.04,0.19,0.19,1.6,1.9,194,7,7,14,1.3,1.1,3.6,4
555840,2023,2,26,4,52,43.3,38.0157,37.5138,10.34,3.58,0.22,0.21,0.9,1,87,19,14,33,0.5,0.4,1,1.2
554590,2023,2,26,4,52,43.27,38.0198,37.5155,10.17,3.59,0.22,0.21,0.9,0.7,87,20,12,32,0.4,0.3,0.5,0.8
554608,2023,2,26,5,18,20.36,38.8213,37.3742,6.36,2.92,0.22,0.17,1.2,1.3,81,8,7,15,0.8,0.7,1.7,2
554606,2023,2,26,5,21,58.07,36.8235,36.539,6.18,3.78,0.29,0.25,0.8,1.1,105,17,11,28,0.3,0.3,1.2,1.3
554598,2023,2,26,5,21,57.98,36.8165,36.5408,8.04,3.92,0.16,0.39,1.1,1,72,23,20,43,0.6,0.5,1,1.3
554618,2023,2,26,5,43,14.33,38.2238,37.8847,31.42,3.27,0.24,0.32,1.5,2.7,104,12,8,20,1.3,1.1,7.1,7.3
554622,2023,2,26,5,50,3.52,38.0593,36.2618,19.47,3.16,0.14,0.38,3,2.5,131,10,12,22,0.6,8.3,6.1,10.3
554634,2023,2,26,6,2,46.95,38.1957,38.699,7.45,3.21,0.12,0.22,2.3,1.7,88,12,6,18,3,2.1,2.8,4.6
554640,2023,2,26,6,8,34.7,37.2045,36.7112,4.77,2.65,0.2,0.32,1.2,1,62,16,14,30,0.9,0.5,0.9,1.4
554645,2023,2,26,6,53,34.19,37.1342,36.0737,12.69,2.94,0.21,0.33,2.3,1.8,61,18,17,35,1.9,3.3,3.1,4.9
554644,2023,2,26,7,16,49.75,38.2448,37.8655,32.58,3.77,0.17,0.59,2.1,2.7,95,16,11,27,1.8,2.5,7.2,7.9
554659,2023,2,26,7,46,43.03,38.1508,38.5418,12,3.49,0.28,0.22,1.5,2.9,101,11,5,16,1.3,0.8,8.4,8.6
554682,2023,2,26,8,39,59.23,37.1792,36.697,4.58,2.87,0.13,0.24,1.4,0.8,54,18,13,31,1.3,0.5,0.6,1.5
554681,2023,2,26,8,59,24.81,36.5408,36.2487,7.55,3.13,0.18,0.4,0.9,0.6,84,15,13,28,0.5,0.4,0.3,0.7
554690,2023,2,26,9,23,13.52,37.958,36.3395,11.11,2.86,0.18,0.2,0.8,0.6,71,15,12,27,0.3,0.4,0.4,0.6
582933,2023,2,26,10,14,54.24,37.958,36.336,6.06,3.34,0.18,0.2,0.8,0.5,67,22,15,37,0.3,0.3,0.3,0.5
554701,2023,2,26,10,14,54.18,37.9693,36.336,7.1,3.34,0.18,0.22,0.8,0.3,64,21,15,36,0.4,0.3,0.1,0.5
554718,2023,2,26,10,48,23.42,36.3188,36.0977,0.87,3.27,0.23,0.19,2.3,4.2,196,10,9,19,1.4,3.8,17.5,17.9
554711,2023,2,26,10,48,22.96,36.2765,36.1047,5.52,3.28,0.22,0.21,0.8,0.3,122,12,11,23,0.3,0.4,0.1,0.5
554725,2023,2,26,11,47,15.1,37.9707,36.3732,10.54,3.22,0.19,0.28,1.5,1.8,74,17,14,31,1.4,0.8,3.3,3.7
554765,2023,2,26,14,16,30.16,38.0368,36.5735,19.02,3.4,0.17,0.41,1.2,0.7,64,17,15,32,0.5,0.8,0.5,1.1
554791,2023,2,26,15,45,16.94,38.3293,38.2693,5.99,2.75,0.19,0.28,1.8,4.3,84,7,8,15,1.3,1.8,18.5,18.6
554807,2023,2,26,16,18,52.8,38.1043,36.5028,10.86,2.54,0.17,0.29,1.4,1.2,76,13,16,29,1.1,0.8,1.4,1.9
554811,2023,2,26,16,30,40.28,38.7243,35.3003,15.29,2.63,0.12,0.33,0.9,1.7,63,14,15,29,0.5,0.4,3,3.1
554812,2023,2,26,16,33,0.88,37.5813,37.264,12.84,2.6,0.18,0.23,0.9,1.1,83,16,16,32,0.3,0.5,1.2,1.4
554814,2023,2,26,16,49,9.76,38.1393,37.7773,6.38,2.56,0.22,0.27,4,2.7,95,8,7,15,9.4,6.3,7.5,13.6
554820,2023,2,26,17,21,10.88,37.4308,37.141,9.55,2.53,0.24,0.43,1.7,1.1,129,12,11,23,1.1,1.7,1.1,2.3
554818,2023,2,26,17,25,28.87,37.3253,36.9233,9.52,3.69,0.16,0.23,0.9,1.1,70,23,19,42,0.2,0.6,1.1,1.3
554847,2023,2,26,17,40,25.02,36.9725,36.6063,4.45,2.84,0.19,0.26,0.8,0.9,57,20,15,35,0.4,0.3,0.9,1
554825,2023,2,26,18,3,51.57,38.0818,36.7615,9.52,3.04,0.15,0.23,0.7,1,71,17,12,29,0.3,0.2,1,1
554827,2023,2,26,18,5,20.72,37.5307,37.2177,4.18,2.73,0.18,0.25,0.7,0.9,82,15,13,28,0.2,0.4,0.9,1
564038,2023,2,26,18,10,53.92,38.0677,37.7747,8.78,2.48,0.23,0.26,1.1,2.2,100,9,9,18,0.7,0.4,4.8,4.8
554843,2023,2,26,18,26,24.44,37.182,36.7112,6.31,2.3,0.24,0.29,1,0.8,111,8,13,21,0.4,0.5,0.6,0.9
554837,2023,2,26,18,28,40.37,38.0873,36.7615,6.51,2.91,0.13,0.28,0.8,1.7,60,15,13,28,0.3,0.3,2.7,2.8
